number,summary,milestone,reporter,assigned_to_name,assigned_to_id,priority,status,completed_date,due_date,created_on,work_remaining,project,worked_hours,total_worked_hours,sum_of_child_estimates,plan_level,estimate,total_work_remaining,description,updated_at,last_status_or_milestone_change,tag_names,visible_in_client_view,days_from_created_on,days_from_last_update,days_from_status_change,days_from_completed,Fixed in,known since,Planned for release,type of feature
996,Rename Tsunami to TeraSender,Archived: Release 2.0 prototype,Vegard Polden (aTWq58rMCr4ysmacwqjQXA),Jack Kittridge,bIiF-SXuOr4ydAacwqjQWU,Normal,Fixed,2013-09-05,,2013-09-04,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,Rename all of the Tsunami files/objects to TeraSender.,2013-09-05,2013-09-05,,false,1471 days,1470 days,1470 days,1470 days,,,,
1066,Release 1.6-beta1,Release 1.6,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2014-02-26,,2013-12-30,0.0,FileSender,0.0,0.0,2.0,Story,1.0,0.0,Placeholder ticket for the actual release of 1.6-beta1,2014-02-26,2014-02-26,,false,1354 days,1296 days,1296 days,1296 days,,,1.6-beta1,
1224,Bug: guest voucher can not be used by unauthenticated guest,Release 2.0-alpha,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),etiennemeleard,dgRDGuZ4ar478MacwqEsg8,Highest,Fixed,2016-01-06,,2015-10-14,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"Created a guest voucher with options ""no expiry"" and ""valid for multiple uploads"" and ""send only to me"".  Guest can not use voucher without being authenticated.  Upload page can be accessed, but as soon as upload starts, an error ""you need to be authenticated to do this"" pops up.",2016-01-06,2016-01-06,,false,701 days,617 days,617 days,617 days,,,,
221,User input must be encoded before it is used in path/filenames #7.2,Release 1.0,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Highest,Fixed,2010-09-20,,2010-06-22,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2015-12-03,2015-12-03,,false,2641 days,651 days,651 days,2551 days,,,Beta 1.15,
995,Remove duplicate Tsunami.php file,Archived: Release 2.0 prototype,Jack Kittridge (bIiF-SXuOr4ydAacwqjQWU),Jack Kittridge,bIiF-SXuOr4ydAacwqjQWU,Lowest,Fixed,2013-09-03,,2013-09-03,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"There are two exact replicas of Tsunami.php; one under the 'classes' directory and one in www/lib/tsunami/php. The sensible place to have this file is under classes, so the other copy should be removed.",2013-09-03,2013-09-03,,false,1472 days,1472 days,1472 days,1472 days,,,,
1065,Upload progress dialog has 'close' (X) button,Release 1.6,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2013-12-30,,2013-12-29,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"As reported by Wendy: ""Upload progress popup (authenticated and using voucher): Esc does nothing (unchanged); space and Return used to do nothing but now activate ""Cancel"" button, canceling the upload (changed); there used to be no ""X"" in the top right-hand corner but now there is and when clicked on the progress popup closes but the upload seems to continue as the page does not refresh (fields remain populated and the file remains listed) (changed)""

It looks like the code to remove the close/X button doesn't work anymore.",2013-12-30,2013-12-30,,false,1355 days,1354 days,1354 days,1354 days,,,1.6-beta1,
220,Authentication and authorization must not be based on obscurity #6.3,Release 1.0,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Highest,Fixed,2010-09-20,,2010-06-22,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2015-12-03,2015-12-03,,false,2641 days,651 days,651 days,2551 days,,,Beta 1.15,
994,Scroll to highlight invalid files,Archived: Release 2.0 prototype,Vegard Polden (aTWq58rMCr4ysmacwqjQXA),Jack Kittridge,bIiF-SXuOr4ydAacwqjQWU,Normal,Test,Not Completed,,2013-09-03,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"Files that fail validation in multiupload.php (e.g. due to invalid file extensions) are striked through in the files box, but the user may need to scroll to notice this. This can lead to confusion. It would be better to move the scroll bar programmatically such that the error is displayed clearly. Alternatively, list invalid files at the top of the files box.",2013-09-04,2013-09-04,,false,1472 days,1471 days,1471 days,,,,,
1064,[security] 2.7.3 Escape/validate user input before using it in filenames,Release 1.6,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,High,Fixed,2013-12-30,,2013-12-29,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,,2013-12-30,2013-12-30,,false,1355 days,1354 days,1354 days,1354 days,,,1.6-beta1,
1222,"Smoothening: small changes to ""Transfers"" table and Transfer expanded view",Release 2.0-alpha,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Jørn Åne,c9JOC0LeOr5BTmacwqEsg8,Normal,Test,Not Completed,,2015-10-13,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"-Add TransferID as table column and make it more visible in the expanded view; for the latter move it to the top of the expanded view entry and make the default colour something else than greyed out
-Add columns for Expired and Actions to table for ""Closed Transfers"".  This will align columns for both open and closed transfers so the total page becomes easier on the eyes.",2016-01-11,2015-10-14,,false,702 days,612 days,701 days,,,,,
219,Authentication must be performed separately for each privileged request #6.2,Release 1.0,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Highest,Fixed,2010-08-02,,2010-06-22,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2015-12-03,2015-12-03,,false,2641 days,651 days,651 days,2600 days,,,Beta 1.15,
993,fs_multi_upload chunking chunks in fread(),Archived: Release 2.0 prototype,Vegard Polden (aTWq58rMCr4ysmacwqjQXA),Jack Kittridge,bIiF-SXuOr4ydAacwqjQWU,Low,Test,Not Completed,,2013-09-03,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"fs_multi_upload.php (line 224) currently reads chunks into memory and stores them to disk by reading 1000000 bytes at a time. Since an upload chunk size already exists, that can be used instead.",2013-09-05,2013-09-05,,false,1472 days,1470 days,1470 days,,,,,
1063,Update HELP text,Release 1.6,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Low,Fixed,2014-04-04,,2013-12-23,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,As noted by Wendy 1.6 still has the 1.5 help/about text. Which in general is OK. However we can add Safari (6+) and IE (10+) to the supported browser list.,2014-04-22,2014-04-04,,false,1361 days,1241 days,1259 days,1259 days,,,1.6-rc1,
218,Authentication must be performed at the server side #6.1,Release 1.0,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Highest,Fixed,2010-07-08,,2010-06-22,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2015-12-03,2015-12-03,,false,2641 days,651 days,651 days,2625 days,,,Beta 1.15,
992,"Replace ""send only to me"" with ""include me on recipient list""",Archived: Release 2.0 prototype,Vegard Polden (aTWq58rMCr4ysmacwqjQXA),Jack Kittridge,bIiF-SXuOr4ydAacwqjQWU,Normal,Test,Not Completed,,2013-09-03,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,The email option to send file(s) to the sender only can be replaced with an option to include them in the To: addresses.,2013-09-25,2013-09-25,,false,1472 days,1450 days,1450 days,,,,,
1062,"Safari 5 resend, delete files or vouchers sends duplicate emails",Release 1.6,Wendy Mason (aNSALiyQSr3482eJe5cbCb),,,Normal,Fixed,2016-02-26,,2013-12-23,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"When resending an email, or deleting a file or voucher, with Safari 5 two copies of the emails are sent. However no duplicates are sent with other browsers.",2016-02-26,2016-02-26,,false,1361 days,566 days,566 days,566 days,1.6,,1.6.1,
1220,Smoothening: different message for one time guest invite use and multi-use,Release 2.0-alpha,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),etiennemeleard,dgRDGuZ4ar478MacwqEsg8,Low,New,Not Completed,,2015-10-06,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"When using a guest voucher the guest gets this message after uploading:

""Thank you for using FileSender. If your guest is enabled for multiple uploads you may use your upload link again to send other files.""

That message should be different for the two use cases:
- one time use guest invite useupload
- multi-use guest

We want to make sure users don't need to think when we can prevent it.",2015-10-06,2015-10-06,,false,709 days,709 days,709 days,,,,,
217,Session related information must be stored at the server-side #5.1,Release 1.0,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Highest,Fixed,2010-08-02,,2010-06-22,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2015-12-03,2015-12-03,,false,2641 days,651 days,651 days,2600 days,,,Beta 1.15,
991,Configurable height on upload field,Archived: Release 2.0 prototype,Vegard Polden (aTWq58rMCr4ysmacwqjQXA),Jack Kittridge,bIiF-SXuOr4ydAacwqjQWU,Normal,Test,Not Completed,,2013-09-03,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"Make the height of the files box on multiupload.php configurable through config.php, allowing the server admin to control how many files will fit before a scroll bar is displayed.",2013-09-11,2013-09-11,,false,1472 days,1464 days,1464 days,,,,,
1061,AUP box clears after triggering too many recipient warning and refreshing page,Release 1.6,Wendy Mason (aNSALiyQSr3482eJe5cbCb),Wendy Mason,aNSALiyQSr3482eJe5cbCb,Low,Won't fix,2015-11-17,,2013-12-23,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"For (an authenticated) upload, after entering too many recipient email addresses, selecting a file, checking the AUP box and clicking on ""Send"" (resulting in the warning about too many recipients), if one then refreshes the page by clicking on ""Send File"" the AUP box is no longer checked.",2015-11-17,2015-11-17,,false,1361 days,667 days,667 days,667 days,,,1.6.1,
216,Sensitive information must not be transmitted unencrypted #4.1,Release 1.0,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Highest,Fixed,2010-12-01,,2010-06-22,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2015-12-03,2015-12-03,,false,2641 days,651 days,651 days,2479 days,,,Beta 1.15,
989,Fix file removal bug in multiupload.php,Archived: Release 2.0 prototype,Jack Kittridge (bIiF-SXuOr4ydAacwqjQWU),Jack Kittridge,bIiF-SXuOr4ydAacwqjQWU,Normal,Test,Not Completed,,2013-08-29,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"Currently when removing a file from the upload box, no errors are displayed but the page will hang on a 'Cannot call method 'split' of undefined' error.

This needs to be fixed such that removing a file visibly removes it from the fileupload box and doesn't cause any problems with validation.",2013-09-03,2013-09-03,,false,1477 days,1472 days,1472 days,,,,,
1060,Favicon vanishes when opening links in Help and About in new tab,Release 1.6,Wendy Mason (aNSALiyQSr3482eJe5cbCb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Won't fix,2013-12-23,,2013-12-23,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"After clicking on the links in ""Help"" or ""About"" (which open in a new tab), when returning to the FileSender tab the favicon has vanished (the padlock is still displayed). Xander added that this does not occur if the links are opened in a new window.",2013-12-23,2013-12-23,,false,1361 days,1361 days,1361 days,1361 days,,1.6-beta1,,
1216,"Smoothening: Transfer option ""get_a_link"" inconsistent with other options, ""advanced"" not supported",Release 2.0-alpha,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Jan Meijer,dPS9kyuyur3zYrab7jnrAJ,Normal,Fixed,2015-11-03,,2015-09-22,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"We should probably discuss where the tick box related to the transfer option ""get a link"" is located.  All other options are in the ""option"" box, but this one is in the ""recipient"" box.  

I'd propose to simply let it behave as one of the other options, including allowing it to be displayed always or as part of the ""advanced options"" drop-out.

Your thoughts are appreciated, there's probably a reason why you put it where it is :)",2015-11-03,2015-11-03,,false,723 days,681 days,681 days,681 days,,,,
215,The document root must not contain extraneous files #3.4,Release 1.0,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Highest,Fixed,2010-08-02,,2010-06-22,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2015-12-03,2015-12-03,,false,2641 days,651 days,651 days,2600 days,,,Beta 1.15,
988,Increase update frequency on html5 uploads,Archived: Release 2.0 prototype,Jack Kittridge (bIiF-SXuOr4ydAacwqjQWU),Vegard Polden,aTWq58rMCr4ysmacwqjQXA,High,Accepted,Not Completed,,2013-08-27,0.0,FileSender,0.0,0.0,7.0,-,7.0,0.0,"Currently the progress bars only update at the end of a chunk. This is extremely undesirable with slow upload speeds as it seems as though no progress is being made for a very long time (especially if the default chunk size is high).

A working solution for this exists only in the context of Mozilla Firefox (Tested 23.0.1) which has full support for using xhr.upload.onprogress events with Javascript web workers.

This solution does not apply to Google Chrome (Tested version 29.0.1547.57 m) which has support for xhr.upload.onprogress events but  NOT in the context of web workers (the event will only fire at the end of a chunk, and no time before).

Solution does not apply to Internet Explorer (Tested on version 10.0.92) which does NOT have support for xhr.upload.onprogress events but DOES have limited support for xhr.onprogress but web workers will still not update this constantly, only at the end of a chunk.",2014-02-03,2013-09-04,,false,1479 days,1319 days,1471 days,,,,,
1058,"Guest Voucher manual deletion interrupted if ""invalid or missing email"" warning triggered",Release 1.6,Wendy Mason (aNSALiyQSr3482eJe5cbCb),,,Normal,Known issue,2016-02-26,,2013-12-20,0.0,FileSender,0.0,0.0,2.0,-,1.0,0.0,"On the ""Guest Voucher"" page, if one starts to type a recipient email address and then clicks on the ""Delete"" button, the warning ""Invalid or missing email"" appears and the ""Delete"" button is highlighted, but the voucher does not delete (reported by Wendy). If one (without changing anything) then clicks on the ""Delete"" button again the confirmation dialog appears, then clicking ""Yes"" deletes the voucher and clears/reloads the page (noted by Xander).",2016-02-26,2016-02-26,,false,1364 days,566 days,566 days,566 days,,,1.6.1,
1215,auth_sp_set_idp_as_user_organization stil used?,Release 2.0-alpha,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),etiennemeleard,dgRDGuZ4ar478MacwqEsg8,Normal,Fixed,2015-10-23,,2015-09-21,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"Etienne,

I double-check all configuration directives I document to ensure they are in use.

root@terasender:/usr/local/filesender/branches/filesender-2.0# grep -i -R auth_sp_set_idp_as_user_organization *
includes/ConfigDefaults.php:    'auth_sp_set_idp_as_user_organization' => false,
includes/.svn/text-base/ConfigDefaults.php.svn-base:    'auth_sp_set_idp_as_user_organization' => false,

Is that one still in use?  I don't see any code related to it.",2015-10-23,2015-10-23,,false,724 days,692 days,692 days,692 days,,,,
214,Error messages must be generalized before being presented to the user #3.1,Release 1.0,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Normal,Fixed,2010-10-25,,2010-06-22,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2015-12-03,2015-12-03,,false,2641 days,651 days,651 days,2516 days,,,Beta 1.15,
980,Change DB calls to use prepared statements exclusively,Archived: Release 2.0 prototype,Vegard Polden (aTWq58rMCr4ysmacwqjQXA),Vegard Polden,aTWq58rMCr4ysmacwqjQXA,Normal,Test,Not Completed,,2013-08-22,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,Database queries currently use either prepared statements or DB::query(). Change DB.php to use prepared statements exclusively and ensure that all queries are passed through that.,2013-08-22,2013-08-22,,false,1484 days,1484 days,1484 days,,,,,
1057,Upload warning order change,Release 1.6,Wendy Mason (aNSALiyQSr3482eJe5cbCb),,,Normal,Known issue,2016-02-26,,2013-12-18,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"Previously, if one had neither entered a recipient email address nor checked the AUP box, both applicable warning messages appeared when clicking on the ""Send"" button. However now only the AUP warning appears, then only once the AUP box has been checked and one clicks on ""Send"" again does the recipient email address warning appear (also after a small delay).",2016-02-26,2016-02-26,,false,1366 days,566 days,566 days,566 days,,,1.6.1,
1214,Bug: unclear error on tripping the default language config validation + inconsistent documentation/reality,Release 2.0-alpha,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Jørn Åne,c9JOC0LeOr5BTmacwqEsg8,Normal,Test,Not Completed,,2015-09-17,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"I managed to trip this one by configuring Norwegian as the only language in locale.php while that's not set as the default language

The GUI says ""Configuration error(s), please check the server logs or ask an admin to do so."" while the Apache server log says ""Sep 17 10:42:15 terasender apache2: ConfigValidator ""default_language"" does not validate check : default_language must be one of the available languages defined in locale.php (no)"".  

There is no logging in the FileSender log.  Where do messages from the ConfigValidator go?  If they always go to ""wherever PHP logs"" we need to state ""check your PHP server logs"" in this error.

Another consideration: we state that the hard coded language of last resort is always ""en"".  However, in this case that is not true.  So either I need to change the language config documentation or we need to change this from a fatal error to a (severe) warning?

",2016-01-11,2015-09-17,,false,728 days,612 days,728 days,,,,,
213,Only the user interface must be directly accessible by users 2.1,Release 1.0,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Highest,Fixed,2010-08-02,,2010-06-22,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,,2015-12-03,2015-12-03,,false,2641 days,651 days,651 days,2600 days,,,Beta 1.15,
